domain,url,risk_score,category,type,brand,keywords,vt_malicious,vt_suspicious,urlscan_malicious,ip_address,country,timestamp
"lawsuitvprice.com","https://lawsuitvprice.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T19:32:55.085Z"
"lawsumm.com","https://lawsumm.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T19:33:11.378Z"
"lawsuperintelligence.com","https://lawsuperintelligence.com",5,"medium_risk","enterprise_target","intel;aws","",0,0,"false","","","2025-07-10T19:33:27.678Z"
"lawswise.com","https://lawswise.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T19:33:44.034Z"
"lawswitzerlandchde.com","https://lawswitzerlandchde.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T19:34:00.322Z"
"lawswitzerlandde.com","https://lawswitzerlandde.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T19:34:16.979Z"
"lawsxx.com","https://lawsxx.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T19:34:33.257Z"
"lawsync.app","https://lawsync.app",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T19:34:49.592Z"
"lawsyn-c.online","https://lawsyn-c.online",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T19:35:05.885Z"
"lawszaa.com","https://lawszaa.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T19:35:22.187Z"
"lawyerbanks.com","https://lawyerbanks.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T19:35:38.976Z"
"lawyerbanks.info","https://lawyerbanks.info",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T19:35:55.246Z"
"lawyerslegal-lawsjustice.info","https://lawyerslegal-lawsjustice.info",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T19:36:11.917Z"
"lawyersuperintelligence.com","https://lawyersuperintelligence.com",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-07-10T19:36:28.568Z"
"laxcometariostu.xyz","https://laxcometariostu.xyz",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T19:36:45.216Z"
"laxmimetalprocessors.com","https://laxmimetalprocessors.com",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T19:37:01.486Z"
"layer1wallet.xyz","https://layer1wallet.xyz",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","","","2025-07-10T19:37:17.792Z"
"layer2secure.com","https://layer2secure.com",3,"blacklist_match","blacklist_match","","secure",0,0,"false","","","2025-07-10T19:37:34.285Z"
"layer2wallet.com","https://layer2wallet.com",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","","","2025-07-10T19:37:50.583Z"
"layermetaverse.xyz","https://layermetaverse.xyz",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T19:38:06.928Z"
"layersbitcoin.xyz","https://layersbitcoin.xyz",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T19:38:23.229Z"
"layerswallet.xyz","https://layerswallet.xyz",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","","","2025-07-10T19:38:39.882Z"
"laysecure.com","https://laysecure.com",3,"blacklist_match","blacklist_match","","secure",0,0,"false","","","2025-07-10T19:38:56.186Z"
"laythbank.xyz","https://laythbank.xyz",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T19:39:12.497Z"
"lazureeluxe.com","https://lazureeluxe.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","","","2025-07-10T19:39:28.774Z"
"lazure-events.com","https://lazure-events.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","","","2025-07-10T19:39:45.384Z"
"lazureparis.com","https://lazureparis.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","","","2025-07-10T19:40:01.975Z"
"lazureparis.online","https://lazureparis.online",5,"medium_risk","enterprise_target","azure","",0,0,"false","","","2025-07-10T19:40:18.249Z"
"lazureparis.org","https://lazureparis.org",5,"medium_risk","enterprise_target","azure","",0,0,"false","","","2025-07-10T19:40:36.509Z"
"lazymeta.com","https://lazymeta.com",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T19:40:53.773Z"
"lazypawsdogranch.com","https://lazypawsdogranch.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T19:41:10.046Z"
"lbank321.com","https://lbank321.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T19:41:26.352Z"
"lbank-farsi.net","https://lbank-farsi.net",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T19:41:42.635Z"
"lbank-farsi.site","https://lbank-farsi.site",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T19:41:59.275Z"
"lbank-learn.com","https://lbank-learn.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T19:42:15.671Z"
"lbanksecure.com","https://lbanksecure.com",3,"blacklist_match","blacklist_match","","secure",0,0,"false","","","2025-07-10T19:42:32.322Z"
"lbc-account-secure-fr.com","https://lbc-account-secure-fr.com",3,"blacklist_match","blacklist_match","","secure",0,0,"false","","","2025-07-10T19:42:48.659Z"
"lbccdwagelawsuit.org","https://lbccdwagelawsuit.org",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T19:43:04.974Z"
"lbc-fr-secure-account.com","https://lbc-fr-secure-account.com",3,"blacklist_match","blacklist_match","","secure",0,0,"false","","","2025-07-10T19:43:21.248Z"
"lbchase.org","https://lbchase.org",5,"medium_risk","enterprise_target","chase","",0,0,"false","","","2025-07-10T19:43:37.565Z"
"lbcrypto.com","https://lbcrypto.com",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","","","2025-07-10T19:43:53.847Z"
"lbc-secure-account.com","https://lbc-secure-account.com",3,"blacklist_match","blacklist_match","","secure",0,0,"false","","","2025-07-10T19:44:10.151Z"
"lbc-secure-account-fr.com","https://lbc-secure-account-fr.com",3,"blacklist_match","blacklist_match","","secure",0,0,"false","","","2025-07-10T19:44:26.485Z"
"lbcsecureaccountfr.com","https://lbcsecureaccountfr.com",3,"blacklist_match","blacklist_match","","secure",0,0,"false","","","2025-07-10T19:44:43.084Z"
"lbc-validation-donnees-account-fr.com","https://lbc-validation-donnees-account-fr.com",3,"blacklist_match","blacklist_match","","account",0,0,"false","","","2025-07-10T19:44:59.359Z"
"lbcwww-paymentlbcsecure.com","https://lbcwww-paymentlbcsecure.com",3,"blacklist_match","blacklist_match","","secure",0,0,"false","","","2025-07-10T19:45:15.655Z"
"lbilling.com","https://lbilling.com",3,"blacklist_match","blacklist_match","","billing",0,0,"false","","","2025-07-10T19:45:32.260Z"
"lbingleaazureclub.com","https://lbingleaazureclub.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","","","2025-07-10T19:45:48.541Z"
"lbjgcprogram.com","https://lbjgcprogram.com",5,"medium_risk","enterprise_target","gcp","",0,0,"false","","","2025-07-10T19:46:04.818Z"
"lbpayment.com","https://lbpayment.com",3,"blacklist_match","blacklist_match","","payment",0,0,"false","","","2025-07-10T19:46:21.112Z"
"lbrsecuredstorageportal.info","https://lbrsecuredstorageportal.info",3,"blacklist_match","blacklist_match","","secure",0,0,"false","","","2025-07-10T19:46:37.389Z"
"lcaiclaimupdates.online","https://lcaiclaimupdates.online",3,"blacklist_match","blacklist_match","","update",0,0,"false","","","2025-07-10T19:46:53.663Z"
"lcaiupdates.online","https://lcaiupdates.online",3,"blacklist_match","blacklist_match","","update",0,0,"false","","","2025-07-10T19:47:09.939Z"
"lcasaccounting.com","https://lcasaccounting.com",3,"blacklist_match","blacklist_match","","account",0,0,"false","","","2025-07-10T19:47:26.211Z"
"lcasaccounting.net","https://lcasaccounting.net",3,"blacklist_match","blacklist_match","","account",0,0,"false","","","2025-07-10T19:47:42.837Z"
"lcbakerauthor.com","https://lcbakerauthor.com",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-07-10T19:47:59.107Z"
"lcgcpu77-vip.top","https://lcgcpu77-vip.top",5,"medium_risk","enterprise_target","gcp","",0,0,"false","","","2025-07-10T19:48:15.467Z"
"lchapple.com","https://lchapple.com",5,"medium_risk","enterprise_target","apple","",0,0,"false","","","2025-07-10T19:48:31.760Z"
"lckaccounting.online","https://lckaccounting.online",3,"blacklist_match","blacklist_match","","account",0,0,"false","","","2025-07-10T19:48:48.032Z"
"lcloud-idapple.info","https://lcloud-idapple.info",5,"medium_risk","enterprise_target","apple","",0,0,"false","","","2025-07-10T19:49:04.470Z"
"lcloudlogin.click","https://lcloudlogin.click",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T19:49:20.741Z"
"l-cryptoast.com","https://l-cryptoast.com",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","","","2025-07-10T19:49:37.360Z"
"l-cryptonary.com","https://l-cryptonary.com",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","","","2025-07-10T19:49:53.641Z"
"lcupdate.com","https://lcupdate.com",3,"blacklist_match","blacklist_match","","update",0,0,"false","","","2025-07-10T19:50:10.226Z"
"lcupdates.com","https://lcupdates.com",3,"blacklist_match","blacklist_match","","update",0,0,"false","","","2025-07-10T19:50:26.531Z"
"ldnbitcoin.com","https://ldnbitcoin.com",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T19:50:42.832Z"
"ldsabuselawsuit.com","https://ldsabuselawsuit.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T19:50:59.179Z"
"leadauthorityhub.com","https://leadauthorityhub.com",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-07-10T19:51:15.467Z"
"leadchaseai.com","https://leadchaseai.com",5,"medium_risk","enterprise_target","chase","",0,0,"false","","","2025-07-10T19:51:31.841Z"
"leaderaccountancy.com","https://leaderaccountancy.com",3,"blacklist_match","blacklist_match","","account",0,0,"false","","","2025-07-10T19:51:48.144Z"
"leaderemotionalintelligence.com","https://leaderemotionalintelligence.com",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-07-10T19:52:04.426Z"
"leaderemotionalintelligence.net","https://leaderemotionalintelligence.net",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-07-10T19:52:20.747Z"
"leaderemotionalintelligence.org","https://leaderemotionalintelligence.org",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-07-10T19:52:37.001Z"
"leader-metal.net","https://leader-metal.net",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T19:52:53.296Z"
"leadersbilling.com","https://leadersbilling.com",3,"blacklist_match","blacklist_match","","billing",0,0,"false","","","2025-07-10T19:53:09.577Z"
"leadersbitcoin.xyz","https://leadersbitcoin.xyz",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T19:53:25.871Z"
"leadershipauthorhub.com","https://leadershipauthorhub.com",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-07-10T19:53:42.155Z"
"leadershipbitcoin.xyz","https://leadershipbitcoin.xyz",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T19:53:58.832Z"
"leadershiplaws.com","https://leadershiplaws.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T19:54:15.105Z"
"leadersintel.xyz","https://leadersintel.xyz",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-07-10T19:54:31.411Z"
"leadgenvideoauthority.info","https://leadgenvideoauthority.info",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-07-10T19:54:47.687Z"
"leadingtaxaccountants.online","https://leadingtaxaccountants.online",3,"blacklist_match","blacklist_match","","account",0,0,"false","","","2025-07-10T19:55:03.963Z"
"leadintel.app","https://leadintel.app",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-07-10T19:55:20.241Z"
"leadsbitcoin.xyz","https://leadsbitcoin.xyz",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T19:55:36.875Z"
"leadsintellect.com","https://leadsintellect.com",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-07-10T19:55:53.287Z"
"leadsunlockedagency.biz","https://leadsunlockedagency.biz",3,"blacklist_match","blacklist_match","","unlock",0,0,"false","","","2025-07-10T19:56:09.597Z"
"leadsunlocked.com","https://leadsunlocked.com",3,"blacklist_match","blacklist_match","","unlock",0,0,"false","","","2025-07-10T19:56:26.212Z"
"leadsunlockedsolutions.biz","https://leadsunlockedsolutions.biz",3,"blacklist_match","blacklist_match","","unlock",0,0,"false","","","2025-07-10T19:56:42.496Z"
"leadsunlockedstudio.biz","https://leadsunlockedstudio.biz",3,"blacklist_match","blacklist_match","","unlock",0,0,"false","","","2025-07-10T19:56:58.785Z"
"leadunlockedapp.com","https://leadunlockedapp.com",3,"blacklist_match","blacklist_match","","unlock",0,0,"false","","","2025-07-10T19:57:15.080Z"
"leadunlockedcloud.com","https://leadunlockedcloud.com",3,"blacklist_match","blacklist_match","","unlock",0,0,"false","","","2025-07-10T19:57:31.368Z"
"leadunlocked.com","https://leadunlocked.com",3,"blacklist_match","blacklist_match","","unlock",0,0,"false","","","2025-07-10T19:57:47.660Z"
"leadunlockeddigital.com","https://leadunlockeddigital.com",3,"blacklist_match","blacklist_match","","unlock",0,0,"false","","","2025-07-10T19:58:03.928Z"
"leadunlockedhq.com","https://leadunlockedhq.com",3,"blacklist_match","blacklist_match","","unlock",0,0,"false","","","2025-07-10T19:58:20.202Z"
"leadunlockedlabs.com","https://leadunlockedlabs.com",3,"blacklist_match","blacklist_match","","unlock",0,0,"false","","","2025-07-10T19:58:36.468Z"
"leadunlockedpro.com","https://leadunlockedpro.com",3,"blacklist_match","blacklist_match","","unlock",0,0,"false","","","2025-07-10T19:58:52.739Z"
"leadwallet.xyz","https://leadwallet.xyz",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","","","2025-07-10T19:59:09.029Z"
"leadwaymetal.com","https://leadwaymetal.com",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T19:59:25.623Z"
"leafintel.net","https://leafintel.net",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-07-10T19:59:41.887Z"
"leaguebitcoin.xyz","https://leaguebitcoin.xyz",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T19:59:58.173Z"
"leaksbitcoin.xyz","https://leaksbitcoin.xyz",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T20:00:14.462Z"
"leanauthority.com","https://leanauthority.com",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-07-10T20:00:30.743Z"
"leanderbitcoin.com","https://leanderbitcoin.com",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T20:00:47.038Z"
"leandermetalbuildingsandcarports.com","https://leandermetalbuildingsandcarports.com",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T20:01:03.348Z"
"leao888-login.com","https://leao888-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T20:01:19.667Z"
"leao888login.com","https://leao888login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T20:01:36.105Z"
"leaobetcomlogin.com","https://leaobetcomlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T20:01:52.403Z"
"leapaccountspayable.com","https://leapaccountspayable.com",3,"blacklist_match","blacklist_match","","account",0,0,"false","","","2025-07-10T20:02:09.068Z"
"leapmetals.com","https://leapmetals.com",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T20:02:25.395Z"
"learnaboutlawsuits.com","https://learnaboutlawsuits.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T20:02:41.701Z"
"learnaccountech.com","https://learnaccountech.com",3,"blacklist_match","blacklist_match","","account",0,0,"false","","","2025-07-10T20:02:58.028Z"
"learn-accounting-course-online.site","https://learn-accounting-course-online.site",3,"blacklist_match","blacklist_match","","account",0,0,"false","","","2025-07-10T20:03:14.702Z"
"learnadvisa.com","https://learnadvisa.com",5,"medium_risk","enterprise_target","visa","",0,0,"false","","","2025-07-10T20:03:31.307Z"
"learnawscourse.click","https://learnawscourse.click",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T20:03:47.620Z"
"learnawsforgood.com","https://learnawsforgood.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T20:04:04.245Z"
"learncloudaws.com","https://learncloudaws.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T20:04:20.542Z"
"learncryptodaily.xyz","https://learncryptodaily.xyz",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","","","2025-07-10T20:04:36.850Z"
"learncryptofix.online","https://learncryptofix.online",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","","","2025-07-10T20:04:53.168Z"
"learncryptoguidesteps.online","https://learncryptoguidesteps.online",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","","","2025-07-10T20:05:09.460Z"
"learncrypto.info","https://learncrypto.info",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","","","2025-07-10T20:05:25.745Z"
"learningazure.xyz","https://learningazure.xyz",5,"medium_risk","enterprise_target","azure","",0,0,"false","","","2025-07-10T20:05:42.048Z"
"learningconnectlogin.com","https://learningconnectlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T20:05:58.368Z"
"learnmedicalbillingandcoding.com","https://learnmedicalbillingandcoding.com",3,"blacklist_match","blacklist_match","","billing",0,0,"false","","","2025-07-10T20:06:14.663Z"
"learnmedicalbillingwithsheila.com","https://learnmedicalbillingwithsheila.com",3,"blacklist_match","blacklist_match","","billing",0,0,"false","","","2025-07-10T20:06:31.291Z"
"learnmetapost.com","https://learnmetapost.com",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T20:06:47.581Z"
"learnsuperintelligence.com","https://learnsuperintelligence.com",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-07-10T20:07:03.878Z"
"learnsuperintelligence.info","https://learnsuperintelligence.info",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-07-10T20:07:20.212Z"
"learntofixcrypto.online","https://learntofixcrypto.online",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","","","2025-07-10T20:07:36.486Z"
"learnunlockapp.com","https://learnunlockapp.com",3,"blacklist_match","blacklist_match","","unlock",0,0,"false","","","2025-07-10T20:07:52.754Z"
"learnupmeta.com","https://learnupmeta.com",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T20:08:09.030Z"
"leasauth.online","https://leasauth.online",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-07-10T20:08:25.303Z"
"leasesuperintelligence.com","https://leasesuperintelligence.com",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-07-10T20:08:41.571Z"
"leavingcerttimetable.com","https://leavingcerttimetable.com",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T20:08:57.876Z"
"lebelsintelligence.com","https://lebelsintelligence.com",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-07-10T20:09:14.144Z"
"lebonapple.net","https://lebonapple.net",5,"medium_risk","enterprise_target","apple","",0,0,"false","","","2025-07-10T20:09:30.493Z"
"leboncoinauth.com","https://leboncoinauth.com",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-07-10T20:09:46.766Z"
"lecbank.com","https://lecbank.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T20:10:03.053Z"
"le-cercle-de-la-metamorphose-interieure.com","https://le-cercle-de-la-metamorphose-interieure.com",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T20:10:19.352Z"
"le-chase.com","https://le-chase.com",5,"medium_risk","enterprise_target","chase","",0,0,"false","","","2025-07-10T20:10:35.674Z"
"lecryptocurrency.xyz","https://lecryptocurrency.xyz",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","","","2025-07-10T20:10:51.952Z"
"ledecryptage.com","https://ledecryptage.com",3,"blacklist_match","blacklist_match","","decrypt",0,0,"false","","","2025-07-10T20:11:08.420Z"
"ledecryptage.org","https://ledecryptage.org",3,"blacklist_match","blacklist_match","","decrypt",0,0,"false","","","2025-07-10T20:11:24.699Z"
"lederbank.com","https://lederbank.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T20:11:41.313Z"
"ledgerchecksecure.com","https://ledgerchecksecure.com",3,"blacklist_match","blacklist_match","","secure",0,0,"false","","","2025-07-10T20:11:57.598Z"
"ledgercryptolife.com","https://ledgercryptolife.com",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","","","2025-07-10T20:12:13.883Z"
"ledgerdeviceauth.com","https://ledgerdeviceauth.com",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-07-10T20:12:30.535Z"
"ledgerfirmwareupdater.com","https://ledgerfirmwareupdater.com",3,"blacklist_match","blacklist_match","","update",0,0,"false","","","2025-07-10T20:12:46.813Z"
"ledger-securefirmware.com","https://ledger-securefirmware.com",3,"blacklist_match","blacklist_match","","secure",0,0,"false","","","2025-07-10T20:13:03.446Z"
"ledgersecure.org","https://ledgersecure.org",3,"blacklist_match","blacklist_match","","secure",0,0,"false","","","2025-07-10T20:13:19.745Z"
"ledgersecurerecovery.com","https://ledgersecurerecovery.com",3,"blacklist_match","blacklist_match","","secure",0,0,"false","","","2025-07-10T20:13:36.005Z"
"ledger-systemupdate.com","https://ledger-systemupdate.com",3,"blacklist_match","blacklist_match","","update",0,0,"false","","","2025-07-10T20:13:52.273Z"
"ledgerunlock.site","https://ledgerunlock.site",3,"blacklist_match","blacklist_match","","unlock",0,0,"false","","","2025-07-10T20:14:08.918Z"
"ledgerupdate.com","https://ledgerupdate.com",3,"blacklist_match","blacklist_match","","update",0,0,"false","","","2025-07-10T20:14:25.196Z"
"ledgerverifydmac.com","https://ledgerverifydmac.com",3,"blacklist_match","blacklist_match","","verify",0,0,"false","","","2025-07-10T20:14:41.478Z"
"ledger-wallet.app","https://ledger-wallet.app",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","","","2025-07-10T20:14:57.787Z"
"ledger-wallet.info","https://ledger-wallet.info",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","","","2025-07-10T20:15:14.048Z"
"ledgerwallet-secure.com","https://ledgerwallet-secure.com",3,"blacklist_match","blacklist_match","","wallet;secure",0,0,"false","","","2025-07-10T20:15:30.314Z"
"ledgerwallettips.com","https://ledgerwallettips.com",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","","","2025-07-10T20:15:46.581Z"
"ledgerwalletverification.com","https://ledgerwalletverification.com",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","","","2025-07-10T20:16:03.390Z"
"ledgerwalletx.com","https://ledgerwalletx.com",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","","","2025-07-10T20:16:19.711Z"
"ledget-wallet.com","https://ledget-wallet.com",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","","","2025-07-10T20:16:35.980Z"
"ledgraccountants.com","https://ledgraccountants.com",3,"blacklist_match","blacklist_match","","account",0,0,"false","","","2025-07-10T20:16:52.264Z"
"ledintel.com","https://ledintel.com",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-07-10T20:17:08.570Z"
"ledmininglamp.site","https://ledmininglamp.site",3,"blacklist_match","blacklist_match","","mining",0,0,"false","","","2025-07-10T20:17:24.845Z"
"ledrecoverwallet.xyz","https://ledrecoverwallet.xyz",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","","","2025-07-10T20:17:41.151Z"
"ledzstripes.com","https://ledzstripes.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-07-10T20:17:57.772Z"
"leeaccountingrva.com","https://leeaccountingrva.com",3,"blacklist_match","blacklist_match","","account",0,0,"false","","","2025-07-10T20:18:14.053Z"
"leeaccountingsrv.com","https://leeaccountingsrv.com",3,"blacklist_match","blacklist_match","","account",0,0,"false","","","2025-07-10T20:18:30.343Z"
"leeandersonauthor.com","https://leeandersonauthor.com",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-07-10T20:18:46.619Z"
"leebank.online","https://leebank.online",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T20:19:02.894Z"
"leemyranauthor.com","https://leemyranauthor.com",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-07-10T20:19:19.214Z"
"leengineeringsecure.com","https://leengineeringsecure.com",3,"blacklist_match","blacklist_match","","secure",0,0,"false","","","2025-07-10T20:19:35.506Z"
"leercrypto.com","https://leercrypto.com",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","","","2025-07-10T20:19:51.777Z"
"leercrypto.store","https://leercrypto.store",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","","","2025-07-10T20:20:08.088Z"
"leetapple.com","https://leetapple.com",5,"medium_risk","enterprise_target","apple","",0,0,"false","","","2025-07-10T20:20:24.711Z"
"leetmeta.com","https://leetmeta.com",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T20:20:41.027Z"
"leewardmetals.com","https://leewardmetals.com",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T20:20:57.328Z"
"leewolfauthor.com","https://leewolfauthor.com",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-07-10T20:21:13.601Z"
"leftbankleeds.com","https://leftbankleeds.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T20:21:29.877Z"
"leftbankmag.com","https://leftbankmag.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T20:21:46.185Z"
"leftbrainauthor.com","https://leftbrainauthor.com",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-07-10T20:22:02.484Z"
"leftbrainintelligence.com","https://leftbrainintelligence.com",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-07-10T20:22:18.775Z"
"leftcoastupdates.com","https://leftcoastupdates.com",3,"blacklist_match","blacklist_match","","update",0,0,"false","","","2025-07-10T20:22:35.415Z"
"legacyaccountingsvcs.com","https://legacyaccountingsvcs.com",3,"blacklist_match","blacklist_match","","account",0,0,"false","","","2025-07-10T20:22:51.716Z"
"legacyaccountingtax.com","https://legacyaccountingtax.com",3,"blacklist_match","blacklist_match","","account",0,0,"false","","","2025-07-10T20:23:08.317Z"
"legacyaccountingusa.com","https://legacyaccountingusa.com",3,"blacklist_match","blacklist_match","","account",0,0,"false","","","2025-07-10T20:23:24.643Z"
"legacybankerchallenge.com","https://legacybankerchallenge.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T20:23:41.230Z"
"legacybitcoin.info","https://legacybitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T20:23:57.604Z"
"legacybitcoin.online","https://legacybitcoin.online",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T20:24:14.260Z"
"legacyestateslaw.com","https://legacyestateslaw.com",5,"medium_risk","enterprise_target","tesla","",0,0,"false","","","2025-07-10T20:24:30.989Z"
"legacy-ibank.com","https://legacy-ibank.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T20:24:47.301Z"
"legacylawsolutions.net","https://legacylawsolutions.net",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T20:25:03.571Z"
